Adsorbent,Pollutant,SA (m2/g),Dav (nm),VTot (cm3/g),C (wt%),O/C,(O+N)/C,pH,T (K),C0 (mg/L),SLR (g/L),Qe (mg/g)
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1.0,183.4061143
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1.0,186.6740434
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1.0,92.57813769
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1.0,116.6491032
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1.0,138.8353406
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1.0,155.6029292
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1.0,174.1484268
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1.0,178.9502818
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1.0,183.4853671
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1.0,186.7310654
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1.0,9.951692197
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1.0,12.05603937
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1.0,14.26301072
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1.0,16.01277116
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1.0,16.15732778
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1.0,17.06843912
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1.0,17.14715443
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1.0,17.52528219
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1.0,9.527218042
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1.0,11.86329721
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1.0,14.80592567
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1.0,16.06426716
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1.0,16.62925182
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1.0,16.92608947
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1.0,17.13795872
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1.0,17.8964212
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1.0,9.73945512
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1.0,11.95966829
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1.0,14.53446819
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1.0,16.03851916
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1.0,16.3932898
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1.0,16.99726429
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1.0,17.14255657
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.35,1.0,17.7108517
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1.0,102.5098633
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1.0,120.6217415
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1.0,145.0135566
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1.0,163.298682
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1.0,181.5827039
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1.0,187.9663685
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1.0,190.5544103
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1.0,192.5726855
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1.0,97.91715597
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1.0,122.7672855
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1.0,142.2055534
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1.0,162.5861981
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1.0,180.9908678
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1.0,187.2347575
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1.0,190.7784178
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1.0,192.1029685
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1.0,100.2135097
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1.0,121.6945135
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1.0,143.609555
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1.0,162.94244
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1.0,181.2867858
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1.0,187.600563
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1.0,190.666414
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.35,1.0,192.337827
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.0,1.0,8.610568838
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,20.0,1.0,28.99528866
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,30.0,1.0,43.45692386
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,40.651,1.0,31.13520634
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,49.702,1.0,43.19083437
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.0,1.0,8.769230036
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,20.0,1.0,20.32294361
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,30.0,1.0,41.58480176
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,40.651,1.0,49.61273339
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,49.702,1.0,46.13236896
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.0,1.0,8.689899437
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,20.0,1.0,24.65911614
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,30.0,1.0,42.52086281
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,40.651,1.0,40.37396986
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,49.702,1.0,44.66160167
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.0,1.0,190.1121766
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,20.0,1.0,377.9008665
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,30.0,1.0,476.1932364
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,40.651,1.0,480.1872121
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,49.702,1.0,517.4911788
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.0,1.0,189.6377936
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,20.0,1.0,382.2687513
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,30.0,1.0,463.6083823
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,40.651,1.0,484.0543037
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,49.702,1.0,536.3388486
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.0,1.0,189.8749851
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,20.0,1.0,380.0848089
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,30.0,1.0,469.9008094
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,40.651,1.0,482.1207579
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,49.702,1.0,526.9150137
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.0,1.0,14.86747489
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,20.0,1.0,17.47684845
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,30.0,1.0,26.72069675
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,40.651,1.0,25.22623754
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,49.702,1.0,51.24790725
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.0,1.0,11.86350977
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,20.0,1.0,21.9569327
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,30.0,1.0,22.15686424
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,40.651,1.0,11.20646473
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,49.702,1.0,48.68641958
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.0,1.0,13.36549233
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,20.0,1.0,19.71689057
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,30.0,1.0,24.4387805
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,40.651,1.0,18.21635113
PSB,PYR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,49.702,1.0,49.96716342
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.0,1.0,179.1497704
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,20.0,1.0,349.0089047
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,30.0,1.0,423.2705159
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,40.651,1.0,428.2806544
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,49.702,1.0,453.2174035
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.0,1.0,179.4124354
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,20.0,1.0,344.1461312
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,30.0,1.0,423.0233018
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,40.651,1.0,404.3344731
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,49.702,1.0,478.6204463
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.0,1.0,179.2811029
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,20.0,1.0,346.577518
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,30.0,1.0,423.1469088
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,40.651,1.0,416.3075638
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,49.702,1.0,465.9189249
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,9.715,1.0,12.74307277
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,19.525,1.0,23.55017077
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,30.339,1.0,33.88558365
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,41.603,1.0,24.46083292
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,48.761,1.0,37.34024679
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,9.715,1.0,12.04380819
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,19.525,1.0,20.10721368
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,30.339,1.0,23.65621385
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,41.603,1.0,43.78305239
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,48.761,1.0,34.91330634
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,9.715,1.0,12.39344048
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,19.525,1.0,21.82869223
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,30.339,1.0,28.77089875
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,41.603,1.0,34.12194265
PSB,TEB,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,48.761,1.0,36.12677657
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,9.715,1.0,180.3059412
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,19.525,1.0,352.6359279
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,30.339,1.0,436.7515011
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,41.603,1.0,450.0513001
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,48.761,1.0,472.7124993
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,9.715,1.0,179.9988294
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,19.525,1.0,354.8886548
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,30.339,1.0,433.193205
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,41.603,1.0,478.126205
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,48.761,1.0,482.5875888
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,9.715,1.0,180.1523853
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,19.525,1.0,353.7622914
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,30.339,1.0,434.9723531
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,41.603,1.0,464.0887525
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,48.761,1.0,477.6500441
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,3,298.15,10.0,1.0,19.94258789
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.0,1.0,12.0256078
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,11,298.15,10.0,1.0,11.30873611
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,3,298.15,10.0,1.0,21.44326035
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.0,1.0,12.15867624
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,11,298.15,10.0,1.0,11.23884556
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,3,298.15,10.0,1.0,20.33922661
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.0,1.0,12.09214202
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,11,298.15,10.0,1.0,11.27379084
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,3,298.15,10.0,1.0,194.0032193
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.0,1.0,193.9899914
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,11,298.15,10.0,1.0,193.2557458
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,3,298.15,10.0,1.0,193.813883
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.0,1.0,194.0665946
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,11,298.15,10.0,1.0,192.9613763
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,3,298.15,10.0,1.0,193.9085512
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.0,1.0,194.028293
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,11,298.15,10.0,1.0,193.1085611
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,3,298.15,10.0,1.0,11.44705573
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.0,1.0,5.47608242
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,11,298.15,10.0,1.0,4.784259607
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,3,298.15,10.0,1.0,8.136888092
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.0,1.0,5.600797265
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,11,298.15,10.0,1.0,5.904025516
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,3,298.15,10.0,1.0,9.099704481
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.0,1.0,5.839778475
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,11,298.15,10.0,1.0,5.344142562
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,3,298.15,10.0,1.0,181.9255798
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.0,1.0,180.9856612
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,11,298.15,10.0,1.0,181.6750386
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,3,298.15,10.0,1.0,181.9871592
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.0,1.0,181.2464286
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,11,298.15,10.0,1.0,181.9093513
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,3,298.15,10.0,1.0,181.9563695
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.0,1.0,181.1160449
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,11,298.15,10.0,1.0,181.7921949
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,3,298.15,10.0,1.0,6.786523258
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.0,1.0,6.896568699
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,11,298.15,10.0,1.0,7.444193475
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,3,298.15,10.0,1.0,7.686219089
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.0,1.0,7.483601639
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,11,298.15,10.0,1.0,6.653055984
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,3,298.15,10.0,1.0,10.50799238
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.0,1.0,8.123426649
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,11,298.15,10.0,1.0,7.048624729
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,3,298.15,10.0,1.0,188.6737911
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.0,1.0,187.0699531
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,11,298.15,10.0,1.0,186.1866154
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,3,298.15,10.0,1.0,188.7537227
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.0,1.0,187.4264855
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,11,298.15,10.0,1.0,186.9089745
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,3,298.15,10.0,1.0,188.7137569
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.0,1.0,187.2482193
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,11,298.15,10.0,1.0,186.547795
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,288.15,10.0,1.0,9.664551044
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.0,1.0,15.62052281
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,308.15,10.0,1.0,19.19136433
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,288.15,10.0,1.0,11.2352859
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.0,1.0,15.35604589
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,308.15,10.0,1.0,18.59850869
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,288.15,10.0,1.0,10.44991847
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,298.15,10.0,1.0,15.48828435
PSB,CAR,93.9,3.8,0.04,86.6,0.03,0.062355658,7,308.15,10.0,1.0,18.89493651
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,288.15,10.0,1.0,193.5705499
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.0,1.0,194.6766359
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,308.15,10.0,1.0,196.6378371
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,288.15,10.0,1.0,193.5455536
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.0,1.0,194.7548501
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,308.15,10.0,1.0,196.7515299
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,288.15,10.0,1.0,193.5580517
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.0,1.0,194.715743
PSBOX-A,CAR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,308.15,10.0,1.0,196.6946835
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,288.15,10.0,1.0,3.621715662
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.0,1.0,6.378704728
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,308.15,10.0,1.0,8.109733024
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,288.15,10.0,1.0,3.444663377
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.0,1.0,5.722332188
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,308.15,10.0,1.0,7.932680739
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,288.15,10.0,1.0,3.533189519
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.0,1.0,6.050518458
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,308.15,10.0,1.0,8.021206882
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,288.15,10.0,1.0,177.6582773
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.0,1.0,181.1705997
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,308.15,10.0,1.0,183.7841966
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,288.15,10.0,1.0,177.5799614
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.0,1.0,181.433822
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,308.15,10.0,1.0,184.1544581
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,288.15,10.0,1.0,177.6191194
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.0,1.0,181.3022108
PSBOX-A,PYR,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,308.15,10.0,1.0,183.9693274
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,288.15,10.0,1.0,6.648057594
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.0,1.0,10.58169603
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,308.15,10.0,1.0,12.60585909
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,288.15,10.0,1.0,6.757159834
PSBOX-A,TEB,1977.6,3.4,0.12,82.1,0.04,0.075517661,7,298.15,10.0,1.0,10.06858038
